tanggal,Harga,Cabai_lag_1,Cabai_lag_7,RR_lag_45,RH_lag_30,RR_rolling_mean_14,Bulan
2026-04-03,62100.0,62100.0,67600.0,1.0,80.0,6.0214285714285705,4
2026-04-04,58733.333333333336,62100.0,66250.0,0.0,77.0,7.349999999999999,4
2026-04-05,55366.66666666666,58733.333333333336,64900.0,1.0,78.0,7.492857142857141,4
2026-04-06,52000.0,55366.66666666666,63550.0,8.8,88.0,7.942857142857142,4
2026-04-07,52000.0,52000.0,63550.0,3.0,87.0,8.007142857142856,4
2026-04-08,53500.0,52000.0,62100.0,4.0,79.0,8.714285714285714,4
2026-04-09,53500.0,53500.0,62100.0,5.0,71.0,8.978571428571428,4
2026-04-10,53500.0,53500.0,62100.0,0.3,79.0,9.12142857142857,4
2026-04-11,54400.0,53500.0,58733.333333333336,0.15,69.0,11.442857142857141,4
2026-04-12,55300.0,54400.0,55366.66666666666,0.0,69.0,13.671428571428573,4
2026-04-13,56200.0,55300.0,52000.0,0.0,68.0,11.892857142857142,4
2026-04-14,56200.0,56200.0,52000.0,0.0,74.0,12.0,4
2026-04-15,57000.0,56200.0,53500.0,2.3666666666666663,68.0,13.071428571428571,4
2026-04-16,57000.0,57000.0,53500.0,0.3,72.0,14.27142857142857,4
2026-04-17,57000.0,57000.0,53500.0,4.6,77.0,13.585714285714285,4
2026-04-18,58483.333333333336,57000.0,54400.0,3.0,77.0,12.664285714285713,4
2026-04-19,59966.66666666666,58483.333333333336,55300.0,17.2,79.0,12.52142857142857,4
2026-04-20,61450.0,59966.66666666666,56200.0,1.4,78.0,13.342857142857142,4
2026-04-21,61450.0,61450.0,56200.0,1.0,71.0,13.664285714285713,4
2026-04-22,63100.0,61450.0,57000.0,10.6,68.0,12.878571428571428,4
2026-04-23,64600.0,63100.0,57000.0,5.3,69.0,12.628571428571428,4
2026-04-24,64600.0,64600.0,57000.0,0.0,78.0,12.342857142857142,4
2026-04-25,64600.0,64600.0,58483.333333333336,0.8,83.0,10.02142857142857,4
2026-04-26,64600.0,64600.0,59966.66666666666,0.0,77.0,7.749999999999999,4
2026-04-27,64600.0,64600.0,61450.0,0.0,82.0,7.949999999999998,4
